attr_name	Primary1	Primary2	Primary3	Primary4	Primary5	Primary6	Primary7	Primary8	Primary9	Primary10	Primary11	Primary12	Primary13	Primary14	Primary15	Primary16	Primary17	Primary18	Primary19	Primary20	Primary21	Primary22	Primary23
2160	0	0	10.1941051307868	146.009735128022	16.5840098993173	0	49.3170777121452	0	7.29119452165258	7.56844545457201	68.0197418749948	34.0572192708969	5.96593260200944	0	0	23.7065156612302	0	0	10.2660498770531	3.11283057034753	4.0464053852281	6.66201634172183	10.4893477790223
448831	0	22.0437117293943	0.59965324298746	45.5443210491077	5.52800329977242	44.6256663632745	13.4501121033123	8.24595723183665	3.3141793280239	1.892111363643	12.9561413095228	182.029965068587	5.96593260200944	8.38869759416406	0	10.6270587446894	6.16978857407818	12.9720993769666	30.064860354227	28.6380412471973	15.5112206433744	1.99860490251655	3.49644925967411
100419743	13.7032954298406	1.00198689679065	0	8.03723312631312	0	8.50012692633799	26.9002242066247	416.878948942853	0.66283586560478	4.73027840910751	36.709067043648	163.239775126023	1.19318652040189	11.1849301255521	0	4.90479634370281	1.0282980956797	15.4043680101479	10.9993391539855	0	4.72080628276612	1.99860490251655	11.6548308655804
1767	247.905071867117	68.1351089817641	13.7920245887116	0	82.3058269077227	357.005330906196	86.6785002213462	118.192053656325	44.4100029955203	12.2987238636795	24.8326041765854	4.69754748564095	5.96593260200944	43.3416042365143	230.992977218447	68.6671488118393	21.5942600092736	227.011739096916	24.1985461387681	6.84822725476456	7.41840987291819	33.3100817086092	5.82741543279018
4883	203.057923187638	116.230480027715	92.9462526630563	0	340.279314230435	125.376872163485	156.917974538644	254.708456716732	51.7011975171729	15.136890909144	49.6652083531708	30.5340586566662	113.94931269838	26.5642090481862	451.64298530771	375.216920293265	298.206447747112	73.7788152064978	10.2660498770531	125.75835504204	18.8832251310645	31.9776784402648	90.9076807515268
730	1837.48734172863	2.0039737935813	79.7538813173322	123.237574603468	1107.44332772107	140.252094284577	29.8891380073607	38.481133748571	110.693589555998	0.946055681821501	66.9400634325346	488.544938506659	3.57955956120566	6.99058132847005	250.529696684684	16.349321145676	37.0187314444691	56.752934774229	3.66644638466183	12.4513222813901	10.7904143606083	51.9637274654303	39.6264249429732
105379028	1.24575412998551	2.0039737935813	0.59965324298746	0	1.84266776659081	2.1250317315845	2.98891380073607	14.6594795232652	8.61686625286215	3.78422272728601	7.55774909722164	2.34877374282048	2.38637304080378	18.1755114540221	10.3429691291842	3.2698642291352	1.0282980956797	2.43226863318124	9.53276060012076	3.11283057034753	5.39520718030414	23.9832588301986	3.49644925967411
84059	950.510401178946	183.363602112689	244.058869895896	0	78.0062687856774	686.385249301793	508.115346125133	86.1244421991828	17.2337325057243	17.9750579546085	1251.34731481141	853.779255515243	220.142913014148	33.5547903766562	2053.65398153913	35.1510404632034	40.1036257315082	25.1334425428729	36.6644638466183	503.65598628223	437.011781604635	1433.66591673854	856.630068620157
153643	0	0	43.7746867380846	0	3.68533553318161	0	0	7.32973976163258	13.2567173120956	24.597447727359	2.15935688492047	11.7438687141024	9.5454921632151	0	4.59687516852632	36.785972577771	0	12.1613431659062	1.46657855386473	19.9221156502242	4.0464053852281	19.9860490251655	5.82741543279018
353189	3.73726238995654	8.01589517432518	0	376.410418082331	8.59911624409043	0	0	21.9892192848977	15.24522490891	29.3277261364665	14.0358197519831	52.8474092134607	26.2501034488415	39.1472554394323	2.29843758426316	6.53972845827041	1.0282980956797	11.3505869548458	6.59960349239129	21.7898139924327	41.8128556473571	89.2710189790726	13.9857970386964
57528	3.73726238995654	0	3.59791945792476	0	0	0	0	13.7432620530611	0.66283586560478	0	1.07967844246023	1.17438687141024	1.78977978060283	0	0	0	18.5093657222345	13.7828555880271	5.86631421545893	1.24513222813901	7.41840987291819	13.3240326834437	12.8203139521384
117156	31.1438532496378	56.1112662202763	238.062337466022	0	0	0	0	0	0	0	0	2.34877374282048	16.7046112856264	27.9623253138802	43.670314101	2.4523981718514	39.0753276358285	0.810756211060415	2.1998678307971	15.5641528517376	7.41840987291819	1.33240326834437	10.4893477790223
92304	0	1.00198689679065	6.59618567286206	0	2.45689035545441	0	8.96674140220822	5.49730482122443	0	0	4.31871376984094	2.34877374282048	0	0	0	0	2.05659619135939	0	0	0	0	5.32961307337747	1.16548308655804
